Wallet_ID,TrustRank,Flow_Ratio,True_Label,Is_In_Cycle,Avg_Time_Diff,Betweenness_Centrality
0xed55e50b1f408d73bf8295ef6d06eabbbabcd1d8,0.0002967913926755405,0.6245822610997153,0,1,948663.5,0.0013442021952322924
0x6747f55040972b5a94b60315a6f68bb3f71261d2,0.0003529468896145749,0.3878940577271014,0,1,583866.0,0.0011375313677221533
0x4142603baf3b34acea6e6edcaebdbab48bb856a0,1.3396797341114534e-05,3.2629465195730862,0,0,1308073.75,0.0005254886863541471
0x5ba63b94787c54736bc1699a615e8fbef43a9b29,7.188541097361267e-05,1.4045357356908699,0,1,2025761.2,0.0005574561344630897
0x46024ff77fed7b3df0fc0df7575f75b14ec09dd5,0.0003586838906868784,0.8120052172437433,1,0,522617.5,0.0002721023197671977
0x997adf407dc4962bc5b365a83e7386f74e6b38f0,0.00010362917322125183,1.1170734820129788,0,1,1020314.0,0.0004033778351567395
0x594d2837da4b5d7031d6de6c6648386522043b83,0.00019102307325227934,0.4734219769614966,0,1,380302.6666666667,0.0002033246455471067
0x88e175116140a7b3d8f2fe6d55565b13c616b514,0.00018334015325851812,0.7637517453675146,0,1,695518.0,0.0013395744977407575
0x164fee71ade5472d35421d32cd5cde948e91ffac,6.0523889078236633e-05,1.2602317871109945,0,1,1483929.0,0.0003723171513523561
0xf9b68ba580cb928086cd7c931c07db7f5d0a38f0,0.00012883618054733458,0.802431778418369,0,0,35924.0,0.00044340407641904725
0x3d16225525b3114c3beb1aa2f9e4ecb047b8487e,6.957863623858832e-05,0.677915686999089,0,1,791852.8333333334,0.002006523544311725
0x5868d49c56fd2947d002ca199369434eab4a67e9,0.00031076313698509593,0.6601186831750728,0,1,526739.0,0.0005086348717965115
0x84ba1ec59704b45a2feadfd581a2acc76b0b84f0,9.780714035172604e-05,0.6333696266703313,0,1,784503.8,0.0007133176136035517
0x98eaeabc37e456cc32eb4cab260c6fe05648884f,0.0002626566766826665,0.49921797333186707,0,1,578984.8,0.0022071021696034505
0xfe70a70ccd61dbe8fec8b1127bf0af0c2be13f1c,0.00016504250815040498,1.6775369548824859,0,1,1448762.5,0.00010112867729871376
0x095b8bcb565529d7a93c15dfdaf17be8de10b093,0.0004109246289657277,1.8155286400224815,1,1,460717.6666666667,0.0011016495709410944
0x81214b67f05f7179389c572117faca3b2c910b6b,0.00016837466189327448,2.0459750977471955,0,1,895169.25,0.00010669121104583214
0x7adf1be493a9a06c7ba9b08467df44006eacef24,8.23682099230632e-05,4.086892614920551,0,1,2697454.3333333335,0.00019487115145641712
0x6e17d455f32e6bf7167041062b108fb08a8b142f,0.00018196165460041062,0.4588443965065794,0,1,712296.0,0.0005073133016654045
0xfabf49f3e364cd4be61f2f16a4067f65f7a81490,1.974307870027173e-05,2.7301376214907025,0,1,4490368.0,8.692005475099519e-05
0x08225ccfcbe2f167276ad8f69cfa80c1027a0e60,0.00021812079830880313,0.3713856297065281,0,1,306984.5,0.00019457549156878963
0x2e78831c41ec444ca94288092ee70bd2939c9946,1.4033662844259326e-05,1.7787583424053353,0,0,713417.0,2.4952666159148756e-05
0xa1e49f52360285f58305cde69273e4361a4c43d1,0.00023366369182247282,0.3913490669826118,0,1,501527.8,0.004737758142799501
0x1fdd4079b1fae28a2ce19b9c89910b1a53f99884,2.3457063274902512e-05,4.988533470116812,0,1,878509.0,0.0002652554155325853
0xbeeec6d89f705170e55cb83edf633d457e8a8bbb,9.391242296646878e-05,1.3180423422013203,0,1,1375790.25,0.0008525918270568426
0x5d5691ed3b82f63e3fd9289e28b6c582418b2de1,1.4919726496464958e-05,1.1821822392824337,0,1,1922297.5,5.924456388759757e-05
0x8865a1ace9425bb28b4228e85297699cf90f19b3,0.00018257284281202418,0.5994529410849192,0,1,490785.2,0.0011852477771458429
0x86f2b7f3339daf61d6ac4ee062aa9a699bed9666,0.00010877207984452125,1.0775011662994365,0,1,1921070.3333333333,0.004172503023521159
0xdcbb08625912488c11b1958b8456414bb2efae8a,0.00019100669292121722,0.5845293340492184,0,1,352623.6666666667,0.00032947318289098013
0xf4b9701e34d4ec52a7421a3a0535416110b66c8c,0.00022136123651986714,0.8810080404102314,0,1,451845.25,0.0009053132715588897
0x136b9a6fd25dbb4521fb48fd0d90d8767c6a95d8,0.00020740432214066837,0.4690006445197985,0,1,3317819.0,0.00039765239008082926
0xaa511ad4f57a23d5f8b6efc70729d57f58d8dbe2,0.00015970773644043257,0.4163813774631851,0,1,0.0,0.0002537517648667372
0x77e14b70285bb983701db33051bdcf316b4be60a,0.000176679453237033,1.111084978513461,0,1,838866.0,0.0007642373269744165
0x42389623797609771b311876c7e0f4e59eccf27e,0.00015977899206316264,0.933259109447839,0,1,351699.0,0.0019378769425464927
0xcd10ae3c762093f0c1946f5b9e06a7626dae12d8,0.00025372603418786447,0.9858119229292159,0,1,476414.8,0.004045189326260769
0x92acf2e7a0082f9653ab0eca2610b6187177af2e,0.00015223056409000195,1.2764963753277847,0,1,793877.5,0.00042906716594740636
0x4ecdad783f215212daa894dc7d6cebd8088cafa6,2.9124206820366125e-05,3.4410045100846474,0,1,1691424.7142857143,0.00188182960353697
0x273670f147860ca0901c1d5fe463301e9657bbe5,8.209350777487259e-05,1.9592252744520795,0,1,607555.0,0.004875054724791373
0x07892aec999e8340e49b3123d489b09cbff37111,0.00024349976380785295,0.25630523079271617,0,1,1051778.5,0.0006338266121636716
0x0b715ead04e7559f813f4453788813f496895c31,5.964081918475777e-05,2.5808009229169233,0,1,1481301.5,0.0006076157619911185
0xb1d5e3e0f14ea63ae5123f5f873ee0e984882304,0.00012048423716995767,0.593584597744358,0,1,1525300.6666666667,0.0003450019604507939
0x2d54c3721ae1b8570160191f0c1e4f487baba52f,0.00017026779651910595,0.8829976121822087,0,1,316157.0,0.00025390638243598255
0xad2a666fec07ad81896ac1f049b8ad25a72bbc36,9.946412417880394e-05,2.811342616049381,0,1,2341297.8571428573,0.0003462433601373691
0xf5f43f783bbca3dd2ff18277411078a9c2757fe8,0.00012967642276009588,0.7439695575350521,0,1,2319899.0,0.00026854599682797463
0xc8cee2eeffce4cf67f0bdea47930705ce7321407,0.0001091913431904382,2.0621156411240484,0,1,1412854.4285714286,0.0008966156822666232
0x83e6079aa61bd0938d6e81ac22baa2b55c440552,0.00038511664376760424,0.24917837019573222,0,1,401621.0,0.0007970003781064117
0xffd4e4a6f45136d9fe44ec722d7fba87cda37034,0.0003449727899656054,0.3043058506229221,0,1,692793.6666666666,0.00037938323286219406
0xf659497c03261b8d2c9da5ff7ed7ad88aa300132,5.552391009094011e-05,1.3405012456192438,0,1,1080328.25,0.00018500729386165539
0x1edc67168b68d8ba76d6ae7511c397146fba73a2,0.00017239146829960676,0.8874119033143949,0,1,375264.2,0.0014337666765428534
0x0ce7fcff1bc48aac80895de5176b667f504437ca,0.0005199434965893332,0.6714141132246265,1,1,501581.5,0.0011467834925275105
0x166b67331d5fb8e8904f648e79e125f1fd862631,2.1270318822791015e-05,4.2808594056466625,0,1,1738210.5,0.00037388382463415516
0xadef46e0b7d71af30c9ff9a4d5c60fb1a68870b6,9.761184210727295e-05,0.3489876807773315,0,1,1642667.0,0.0003269810909631079
0x5194618c17eb7b81ea4bca2d80562c926e5c6590,1.540914990553103e-05,1.29222667031637,0,1,0.0,6.0493118603862915e-05
0x5b824122bce719badcbcf81fd7c0aa869e4eee8b,0.00022675796017887086,0.2899891653497811,0,1,640562.6666666666,0.0025807507839938097
0x45c22c297a77b3bd51a2ede0f3b96066f1892956,0.00028451135305045816,1.2544058314521753,0,1,1782108.2,0.000738523339442918
0x372c237ee7687fc48ce66f2004a5d601c92d18e8,0.0001437552129757853,0.3743951419009479,0,1,579138.6666666666,0.00038279703996621576
0x7b58f2f03cce6dbb5e8098c59c71d9a317716615,9.713447826084775e-05,0.39612453690862415,0,0,1430536.5,4.743844765645989e-05
0x83fd3e110df7dd7c84088ddde37c65cad0fced0d,0.00044830440314478053,0.5540536560658975,1,1,521864.0,0.0002673183218978311
0x7c843443b9e78c5c4030dbac0c036b41e528ded8,4.393475780384655e-05,2.357503463118534,0,0,430871.25,0.0002357720239247295
0x0e06668bee673c8f363bdba68c131b63a5b69f53,3.6012780351456434e-05,2.2808064050205368,0,1,2982168.0,6.259713897769121e-05
0x145f3db05ad2719182c0d1fa3d09bf79e19d3be2,7.03345483111656e-05,0.68618666675412,0,1,1285821.5,0.0003205062970052182
0x155587f0ef864630bdd7acef3f9ec7cd36d0246c,0.0003520931864557532,0.19029469729787904,0,1,123518.5,0.0006367824810419101
0x8d5391347320668fdf7417cdced1fcb9ec41bed1,0.00014843119009078505,0.08750399409833887,0,1,1562.0,0.0003284268928615341
0x5e768d47960aa289e9da242464bd3a92e408267e,8.855666953699373e-05,0.5654223226161361,0,1,2428021.3333333335,0.00019563588477531773
0x730e02e3af3de21ac51f1335a7a2647d4032a2f3,0.00013599745804198217,0.8359741146004435,0,1,0.0,0.00024547750675619714
0x7581f53d2179db8a0b4510a75e8c21915c895113,0.00030555790505290683,1.4937739057828041,1,1,3107425.75,0.00022756532445787408
0x43423fd605ada85a1c7db6ce37f6613672633102,5.289279213868656e-05,1.4326108614634607,0,1,1576604.0,0.00023248585450295797
0x1b3d3e94533a91a3ecc61a32bd9f137399e1943f,0.0001377259044188546,1.3417009524384675,0,1,1831374.5,0.001274588491250691
0xba08e2398f5267de40f2d1acd955dadb18884e8d,0.00033735622794171094,0.5073517504279488,0,1,450006.8333333333,0.0011154062922793654
0x8973a6bb8e8db29f02c1390c1f76f18214ead7c4,8.940418294289227e-05,1.4695073379129115,0,1,1733425.25,0.0024672057983294907
0xd562694a3dbe43afdadf0de1af59019289ee18f8,0.0003964847422734273,1.0463984519745455,0,1,662192.8571428572,0.0006300265713879657
0x8e905b29ad651b92f43ce321f261954b6474865a,5.353042574956108e-05,0.9744669126035475,0,1,755177.3333333334,0.0007267041184746437
0x28c6c547ab66aee41bba45e5e14781eefd392b39,0.00013522303110099376,0.3055141707703225,0,0,358928.0,0.0011665481005410565
0x02cdf3aa55d6dd71f75d684dd9934468189c2cd3,0.0001618998122501167,1.0258344686013325,0,1,606341.0,0.0018356388423716604
0xa49450f0c8f7d7d6a38489b9ba9c1695b99041ed,0.00013639238772290385,0.25022910359594835,0,0,1223692.5,0.0006398602049323481
0xd356f501518d28f0f32f51f557e410a152ff7994,0.0002261071301375421,0.7599998759281025,0,1,427880.25,0.0014077852859497645
0x209f030ae3911ff4262f0e24b6a057099f5cac78,0.00015361746077983794,0.7732752387863022,0,1,765267.6,0.0007176578390535695
0xf158f5b045ad0de1484e46536a48ca66ec017737,0.00039897843248158914,1.2881558424683843,1,1,423117.28571428574,0.0004372777662208375
0xf0396e32348e4de1d460c0615c477a69d63c6b30,9.823005522672742e-05,1.0794246267900744,0,1,1237018.8333333333,0.001088440180807853
0x4af316ac30d9792004ea9292087d51a20dff57eb,7.180415663540639e-05,2.83530759303496,0,1,0.0,0.00019712546931170954
0xbe42053bc0204ccc894fb0e39a3520e275a332b6,1.9971576143867846e-05,1.8809145676416186,0,0,3426287.0,2.9616761234408295e-05
0x11ba2fa43372070073a2cea84414305ad52fc3da,0.00013196998104421853,2.4466582314272074,0,1,1396786.5,0.0015743494525958955
0x61e2fe6a88492d6df3c5dca17e29dee2dfcc6e73,0.0001650759809310444,0.6152139135502513,0,1,631375.0,0.002587515686352305
0x8e8b7ed9cbc1850ae99fe40a3dc560986bb92f9b,0.00015049349041386132,0.7080042534307798,0,1,610196.0,0.0008825353884807651
0x374508298e0d82771f187693373df531e9b41b16,0.00024209872200608556,0.43053402977980976,0,1,838473.8333333334,0.0007146323081179681
0x9c535f38d214752ba43c4c2cd13d90575272a961,0.00025134082659913193,0.675675832335563,0,1,744351.8333333334,0.004217524340482736
0x2554bc7080bc2c2b9a2df86a8dddc0a2ff146497,0.00012007860423375274,0.31916376208422886,0,1,1024320.3333333334,0.0003901446250023761
0x44eb406adc3853c973108b4f6d70bff52293c37d,0.0001330218499925802,0.5481783928494274,0,1,1211330.0,0.00031552872848379356
0x2a7ae8b8191227356d8e8c9031acc6209cc41ad6,9.916094560616514e-05,0.7647787104900099,0,1,982312.0,0.0002698100078240215
0x0c9edd5572ce7136423810ad5d582123174f2f84,2.955872358462861e-05,1.109115664081926,0,1,1269938.0,0.00023544541734148194
0x02271639ff79f8ee5febfe9c6714ab7e31dafca7,0.00017058312600532995,0.4779756205808343,0,1,1118319.75,0.00031078126534047224
0xa38beba2bf293cc4e3c3a2f6857bd9a936b126ab,0.000263735107336915,0.20813807527880515,0,1,1471538.0,0.0004052040610950779
0x52fb69579971d7ddd99b567868e83364555a8bf9,0.00023737685769234355,1.3847173605785876,0,1,286351.5,0.0009002104216284388
0x45ad5bb0ace6fea33b65a72dabc8ae0c4086bf43,0.0003264646743087083,1.4628503151866266,1,1,5340.0,0.00015579178952198445
0xc7746f98f483d044f8b03d50e4b5f9f185d7529f,0.00028660776563238315,0.0,0,0,0.0,0.0
0x349395433974b91a5863d7aded09eafe386cd18c,0.05305526142192781,0.004985206685620394,1,1,471191.75,0.05952894758179105
0xc5545c22a7b50031439d7c5e2fba0704fc465049,1.911609599015809e-05,1.449868177136002,0,1,2476589.6666666665,7.780634362743917e-05
0x20d8451c9e68e4bff03ecebce0cb151c29b4b840,0.00035528623118699664,0.6306152264608634,0,1,1530433.2,0.0007109145290178817
0x7c0238be94d00062d40b798a22a8037a46420925,4.2902228963831446e-05,2.427351719397562,0,1,200556.0,0.0002656923271835477
0xdcc3c1c298242780a9ffc8924fdce8c0b9533d54,0.00012729494839389647,0.0,0,0,0.0,0.0
0xb3e41f351249bd58a7ff44ce4aa3cdb53eea5a62,9.079908609261621e-05,0.5413254953430572,0,1,1892448.5,0.00046258161195986174
0x375035cf7083b08a399499875c2df840828e140f,7.696609893958963e-05,1.3904829603192128,0,1,306722.6666666667,0.00013872160553185905
0xc59c1611d4ee13cbc2b9dfc24c4ff1b3bc919382,0.0003713005995106315,0.6968157989181253,1,1,1132771.6666666667,0.00025227577251474715
0xf4a7a0897c3a029011c6016fa8c4dfefdb1bb7ed,0.0002527264195358473,0.653862855343413,0,1,526523.25,0.00152844955028712
0xfa9de6624dbb5d9e6f09b7c1d32f68081d27b28a,0.0003064180013843976,0.539061687944475,0,1,534814.5,0.003027018913876838
0x18d24cc8b5621a8b9f31b2b91ee4c56d086d6d49,0.00047630327366924484,0.9443055452495777,1,1,726399.1428571428,0.00038325782029997483
0xfefbe5040b7937a85b1c6a2c05d49d48e0300f53,0.0001566859993375152,2.018155216275539,0,1,1204786.7777777778,0.0032202242480951814
0x9793b995b6b82b3f0de068aa05215e224994a576,9.677721122637726e-05,0.4401804031932834,0,0,806569.0,9.490450514003898e-05
0xebd228aea61ac308b455931566f281e33461d6b1,0.00033469731033551164,0.75516282970212,0,1,532921.4,0.0006573716850269485
0xf21abfdd7535d747885cc76e482a4a282c156066,0.00011537455366359927,1.7776574133646315,0,1,1401306.25,0.00026394938975968305
0xfde15299d6c60ad5fa7c8d0e9b00ac32982d2e71,0.0012078172536584713,0.8445865208430137,1,1,689291.2,0.0006118186487838107
0x81984d802dd69ac77068e46ddf86103420242f15,4.526798327003621e-05,1.1914861483947727,0,1,1056263.5,9.211868785698318e-05
0x9e1b280b834ac080f3d6d7bc4f15815de3d9ff72,0.00038927040849161726,1.3714620878191972,1,1,1244405.0,0.0009262487525483564
0xff7f5e6ce7b0ade1ac68f4f50c82c044d77ede36,0.0003213310140921267,0.48116942746256836,0,1,670330.6666666666,0.00020689553018429798
0x08dc8371172c182eaf0d419cb918560e2caf73cc,0.0,0.0,0,0,0.0,0.0
0xa74ed97f7711d74ece32f86dfdc30f17d74b8357,8.212606204230038e-05,1.660028524556217,0,1,459334.85714285716,0.002789896450488141
0x8cc9cbbc18cd206e8bf310540e4dae47a67cb0a7,0.00012170764047982284,0.8580799262109331,0,1,1671219.4,0.000445007177070419
0x410922b24f61ebb47de6ba4298b36928bd659da1,8.207467296507276e-05,0.5521662394266853,0,1,1149349.3333333333,0.00040667900429181263
0x5e3afcf26bc163f35b610ed38150c52a5647cf7c,6.71821867994419e-05,0.8777099155824708,0,1,1103967.1666666667,0.0002509277706605224
0x904425daa96dca49b28b7e157cb47eba309d7021,0.000474919964683633,1.353016745633042,1,1,477238.5833333333,0.0038443976074893256
0xed599f0df43e59748ec3226841d344eb6a8c3e55,0.0003154035465162947,1.2691722152088194,1,1,1740991.5,3.979372935696884e-05
0x00e432b7c0816537f9f82cbe0e7a9d365c290bb0,9.293229615490256e-05,2.31681511205608,0,1,4393192.1,0.0037853828510590426
0x15693ac693688239665145b99c3ceee1b2dcad74,4.774142091304097e-05,1.387007492877009,0,1,2025051.3333333333,0.00013355644537234822
0x45f47db606c216630f9ce1b8249aba56415d6dad,0.00014845318937213882,0.7504664318693444,0,1,458749.25,0.00031666388554418655
0x75ece63ab5232e50c92755e9d3f585fc417a233f,4.7821796978931724e-05,2.0830052518348476,0,1,3318108.5,0.0004488002792937692
0x4982826fe85fb8f6b84a392a6f4e0948ec1cc166,0.00013490128291865583,0.3469864333407612,0,0,519324.0,0.0006606927710771086
0xa5760e50524251cb79ecdf0110ae4f98dd3c27be,2.1213235624557394e-05,0.8228470111163346,0,1,348975.0,0.00025377533270115864
0x1f1770e8606b5a1df2d3a32517d95562c78e93c7,0.00011692480547154689,0.26784527102862343,0,0,1335060.5,0.00019293690485812847
0x2d23790fd90c6f00e9ac3b61ff2a43e9497f0133,0.0,0.0,0,0,0.0,0.0
0x4866cfc5a8c6dc80bf831dd625748c27faea9599,0.00011751437244219385,1.2137003251137821,0,1,1200917.5714285714,0.0012676049738310706
0x939a09a5f1f986aa1cc1f1bb7930da01d9153c6f,4.0513009591372174e-05,0.9623729452601676,0,1,1455114.3333333333,0.00017741849384769713
0x9aa366cdc384063c16c44a2f78c5aead519d6c6e,4.822865914103063e-05,1.4733122561944254,0,1,796766.2,0.00041446536501618317
0x9cfb78c8884c85eec3d90c1d4d2f0ecc3eeb425c,0.00025304122641612735,1.1076085960786746,0,1,817854.3333333334,0.0007120580098791039
0x0af6cc8e06ca3764b40379ab6a76bfc814360471,7.829299472381997e-05,0.7044900945419833,0,1,645504.4,0.0006346492385058736
0x86fdbdb034123ed2df307d24b81780b7a932ddef,0.00012228830588913907,0.7256270141803908,0,1,1347058.5,0.0002110094100872611
0xd7387457a0ab948156323a6b7c27ea9add4110c6,9.08016184390611e-05,0.638847295407666,0,0,760033.5,9.338734938975037e-05
0xfc07efd5f0e533911ad0f2a35c7781e48ac377ce,5.277707889238487e-05,2.260463214148394,0,1,1904963.5,0.00032255371753722175
0xd03de8c5265dc08b91a102bcf12c4229e53fe3e0,0.00013457081688127343,0.8222683582824067,0,1,1308008.0,0.0012031736436667918
0x4cebbbb1cd777e4cfee17e16e65468a946754799,1.9492479430910396e-05,2.3480239759920956,0,1,3899418.5,0.00011319562234928387
0x9b96fc812f9a56e43e2a75d1711693cc52825f0d,0.00017805679446920202,1.0496000769403548,0,1,847877.5,0.0008754069998193171
0x0b4082296670d7d7a411ad91a8a9e5b0418415af,0.00012492301308910988,0.5724519283505686,0,1,1089981.5,0.0003325724509859774
0xda61f27eb9a728c37867ac105a53b6bcd977b2d6,8.958079706087587e-05,1.30810289468639,0,0,863463.0,0.0011192522595724285
0x02e05b468886ca86921eed40389f5a1bb1b1ee43,0.00012392857968978327,0.670179446786274,0,1,2258656.0,0.0008418783009281069
0x303aa4b77e16e31044b344b74f02161bb696c80c,7.506875386212384e-05,0.15665858279320183,0,0,764575.0,7.038971097589901e-05
0x22bd54c3af3f989892ee9b6d43b805513fdf8593,0.000359182740023747,1.1364660117877803,0,1,713612.25,0.0006607678212324332
0xfb461ce61a1d6614e84225c49912e8458b5c03ed,5.077357140701396e-05,0.18394642560198746,0,0,140283.0,9.517801161339383e-05
0x8ba642d411d664478c56edc5fe400cebac647a53,0.00019903894181876652,0.8235306626969878,0,1,917862.25,0.0013823379043379999
0x7d68d7b05b225f9b92ffb440f978ace8d0c5ed39,0.00034699339818590247,1.0438391249770247,0,1,844267.2222222222,0.00443096900790633
0x761aed50bf9c38159ade7e0f09196043afcc188b,0.00021292512246737168,1.0958862855376088,0,1,385964.4,0.0005636478673987615
0x37ed98fd19ae94a3f461123203541d454f15b044,0.0002307606066428893,1.019665098161467,0,1,380690.3333333333,0.0016838869715461856
0x70f4fd3fd94322b68ff3daecf1a7c03ca730b91d,0.00011164667131535284,0.3369015539122964,0,1,1423459.3333333333,0.00028290583123393955
0x47992be84d4d33afbe9ac117c698e2b93201b39c,0.0001528765444334111,0.9462694768281384,0,1,1462192.75,0.0006094038001862586
0xa0004d810eff64f63628fcdd9ee03dc9976f6aeb,0.00034785450253279997,0.9488512358588479,1,0,466683.5,5.493856892179378e-05
0x16bf23e390f6ef20c639a4d8613eaf36ee6a73f0,0.0014638904013613762,1.089295082150829,1,1,822948.0,0.0007662173414770169
0x0402b9d9dcb8164d9f73b7404370329be286345d,0.00010086468269483518,0.6418567540422427,0,1,919586.25,0.0002271221554096469
0xeb61c3bab03bf618415f040b89453337d2db4cdb,0.00022780508213717353,0.39194076404862954,0,1,461036.25,0.00024375301019457143
0xe8a202c3bb16dcbca9a2acbcdeaf83df5a45eb91,3.253418489664636e-05,1.3559905671684849,0,1,0.0,0.00011959859701456344
0x3ce10218f16220dbf4eccfb2dc4c0f57f8d9d082,0.00016406558966774933,0.7971602765107411,0,1,514595.4,0.0016227807111663846
0x5aee3e60ba98797c20dd243b16abb66cb4fdca05,0.00037375919558737137,3.454793014450821,1,1,583656.5555555555,0.0010422019640830595
0xa78f4219cf541c639b36fcc0dbcda8fe4347c5ef,0.00011764751575398564,1.403198104220116,0,1,1576353.3333333333,0.0003604394679538972
0x307f6104bea447017784339e7c2fb57ce1e9ee74,0.00024047004251727738,0.20006664031254784,0,1,314915.0,0.0008380654206555278
0x9349721543a6d2c8c096feb9cdcea69e38e6d3f2,5.3729317764644486e-05,0.5528260650841121,0,1,0.0,0.0008935191946873238
0x7eee722e4ae095147d7a0ff75bcb930db141cbb2,5.560847001993289e-05,0.9342660869720286,0,1,1588863.0,0.0005331760415094145
0x7e19976377de097d40c7ba07751dba66b9a889ec,0.0001924109525799274,1.6951909281942177,0,1,1255618.5,0.0011015795933683075
0x887faa4a599774ff26b3928861d137337f558052,4.245188982018849e-05,0.7258081566816312,0,1,1228616.0,0.00012809067346617663
0x295aed05446d675599901def6a5e6bb400f89326,0.00016152108226909152,0.019030146029848254,0,1,0.0,5.276894307506553e-05
0x83c23e6a2b786b4a563f9d02b83dd2887abac3a2,6.492441784708314e-05,1.6731943457259821,0,1,1774565.6666666667,0.0005382300217123091
0x3eba41e4a6a57b913c386c751562609ee916e433,0.00010404237953759855,2.2152564364322234,0,1,2989723.25,0.0028215504581811375
0xef0bf85a8dc42450b6ddd3a6eea7c36bf4f2137d,9.534280587054487e-05,0.6011250487373281,0,1,1434755.0,7.052303105724476e-05
0x3c8fdfa453de92b9f8e868138f1ed1f189353352,0.0003682011863112751,1.8219203593220472,1,1,851304.6,0.0003167272258280159
0xfc82e0ccfe72a62cc2cd688cdd177f8407c59c3f,9.157277441988508e-05,0.9355032258188818,0,1,1599507.4,0.0009168816033420537
0x6d64315c353c67a5c0c0a365213aa44db5bc131c,5.0674352545222856e-05,1.3744984275909764,0,1,2056507.75,0.0005058402484191213
0x4ead5fb82a8761dea4c8544c1df4a3ffa0c6b8fe,3.988393794912834e-06,4.281847539110934,0,0,2708403.8,9.860647191315752e-05
